State,FIPS,County,Longitude,Latitude,happening,human
KS,20075,Hamilton,–101.793689,37.995244,60.9,44.382
KS,20077,Harper,–98.066590,37.188184,59.791,43.61
KS,20079,Harvey,–97.436707,38.050144,66.503,49.236
KS,20081,Haskell,–100.876869,37.55855,59.703,44.473
KS,20083,Hodgeman,–99.898407,38.087493,58.844,41.877
KS,20085,Jackson,–95.794509,39.410989,63.011,45.297
KS,20087,Jefferson,–95.375314,39.239644,60.026,44.962
KS,20089,Jewell,–98.222584,39.77701,58.668,42.312
KS,20091,Johnson,–94.822330,38.883907,71.834,50.082
KS,20093,Kearny,–101.308136,37.994461,62.079,45.535
KS,20095,Kingman,–98.144529,37.552951,60.21,43.04
KS,20097,Kiowa,–99.286539,37.561231,59.34,41.843
KS,20099,Labette,–95.297473,37.191468,65.252,47.354
KS,20101,Lane,–100.466185,38.481286,61.237,44.936
KS,20103,Leavenworth,–95.038977,39.189511,66.564,49.59
KS,20105,Lincoln,–98.214265,39.047276,60.972,44.703
KS,20107,Linn,–94.844932,38.216549,52.778,39.508
KS,20109,Logan,–101.157407,38.91327,61.832,45.593
KS,20111,Lyon,–96.161589,38.455498,68.554,51.525
KS,20113,McPherson,–97.647489,38.395812,60.435,44.69
KS,20115,Marion,–97.102771,38.359647,63.455,47.061
KS,20117,Marshall,–96.521243,39.782709,60.6,44.105
KS,20119,Meade,–100.360094,37.243886,59.048,42.519
KS,20121,Miami,–94.832963,38.566772,61.543,44.55
KS,20123,Mitchell,–98.207362,39.393026,56.809,40.712
KS,20125,Montgomery,–95.742403,37.189537,61.725,44.599
KS,20127,Morris,–96.644905,38.687696,61.839,46.457
KS,20129,Morton,–101.809516,37.18525,58.306,42.272
KS,20131,Nemaha,–96.005381,39.791043,59.241,42.575
KS,20133,Neosho,–95.315683,37.564283,60.896,44.112
KS,20135,Ness,–99.908745,38.480437,58.331,41.429
KS,20137,Norton,–99.899235,39.783867,56.135,40.933
KS,20139,Osage,–95.727275,38.649706,61.818,45.646
KS,20141,Osborne,–98.767876,39.348649,58.543,41.83
KS,20143,Ottawa,–97.654803,39.137963,61.984,46.145
KS,20145,Pawnee,–99.232154,38.182873,60.655,44.038
KS,20147,Phillips,–99.342150,39.784506,59.034,43.2
KS,20149,Pottawatomie,–96.337113,39.382187,53.971,41.005
KS,20151,Pratt,–98.740120,37.647594,60.497,43.801
KS,20153,Rawlins,–101.076738,39.786198,64.178,46.929
KS,20155,Reno,–98.078346,37.948185,61.646,45.806
KS,20157,Republic,–97.650921,39.82891,59.737,42.769
KS,20159,Rice,–98.201415,38.347178,63.854,46.416
KS,20161,Riley,–96.727489,39.291211,70.628,51.859
KS,20163,Rooks,–99.324492,39.346006,57.984,41.43
KS,20165,Rush,–99.309183,38.523592,62.451,45.874
KS,20167,Russell,–98.765638,38.916839,57.961,41.551
KS,20169,Saline,–97.650153,38.786327,63.848,46.176
KS,20171,Scott,–100.906360,38.481877,54.113,39.678
KS,20173,Sedgwick,–97.459451,37.683807,65.974,48.937
KS,20175,Seward,–100.854741,37.180585,66.507,49.907
KS,20177,Shawnee,–95.755664,39.041805,69.179,51.482
KS,20179,Sheridan,–100.441206,39.350543,54.927,39.296
KS,20181,Sherman,–101.719859,39.351352,62.811,45.987
KS,20183,Smith,–98.785430,39.78466,59.616,42.828
KS,20185,Stafford,–98.719889,38.03563,63.148,45.44
KS,20187,Stanton,–101.789383,37.565932,60.209,43.949
KS,20189,Stevens,–101.315796,37.202356,61.086,45.949
KS,20191,Sumner,–97.493349,37.236663,61.081,44.769
KS,20193,Thomas,–101.083439,39.357706,58.932,41.85
KS,20195,Trego,–99.865423,38.921302,59.849,42.493
KS,20197,Wabaunsee,–96.201262,38.955154,55.062,40.59
KS,20199,Wallace,–101.771103,38.926626,55.913,39.832
KS,20201,Washington,–97.095611,39.776714,59.321,42.213
KS,20203,Wichita,–101.347434,38.481922,62.439,44.755
KS,20205,Wilson,–95.745175,37.558515,58.496,42.27
KS,20207,Woodson,–95.757553,37.888484,60.637,44.444
KS,20209,Wyandotte,–94.763087,39.115384,74.219,57.993
KY,21001,Adair,–85.281401,37.105541,59.199,41.865
KY,21003,Allen,–86.192458,36.75077,59.678,43.941
KY,21005,Anderson,–84.986417,38.005396,64.256,48.687
KY,21007,Ballard,–89.009178,37.05112,58.733,43.262
KY,21009,Barren,–85.924990,36.963614,62.626,46.128
KY,21011,Bath,–83.737641,38.152249,65.424,49.94
KY,21013,Bell,–83.681046,36.72268,58.765,42.839
KY,21015,Boone,–84.731444,38.974595,61.095,47.381
KY,21017,Bourbon,–84.209860,38.202562,65.048,48.137
KY,21019,Boyd,–82.681406,38.360004,65.223,49.929
KY,21021,Boyle,–84.873016,37.6182,64.052,47.065
KY,21023,Bracken,–84.100355,38.678523,61.573,47.647
KY,21025,Breathitt,–83.322401,37.521178,63.375,47.28
KY,21027,Breckinridge,–86.432829,37.778109,63.111,47.005
KY,21029,Bullitt,–85.703036,37.969572,60.29,45.426
KY,21031,Butler,–86.682471,37.207013,57.309,43.92
KY,21033,Caldwell,–87.870510,37.148643,63.214,47.969
KY,21035,Calloway,–88.274086,36.620978,63.806,48.679
KY,21037,Campbell,–84.379583,38.946981,65.341,49.1
KY,21039,Carlisle,–88.975757,36.857726,59.579,43.623
KY,21041,Carroll,–85.124083,38.668284,56.368,42.777
KY,21043,Carter,–83.048821,38.309555,63.672,47.2
KY,21045,Casey,–84.928220,37.321962,57.287,41.687
KY,21047,Christian,–87.493554,36.893388,64.445,46.682
KY,21049,Clark,–84.144974,37.970133,61.656,45.277
KY,21051,Clay,–83.710763,37.164466,56.674,42.267
KY,21053,Clinton,–85.153499,36.729124,53.731,40.244
KY,21055,Crittenden,–88.105010,37.358149,58.5,42.487
KY,21057,Cumberland,–85.393499,36.784227,55.364,40.725
KY,21059,Daviess,–87.087139,37.731671,60.985,47.096
KY,21061,Edmonson,–86.217778,37.227856,59.269,43.474
KY,21063,Elliott,–83.097541,38.116425,65.037,49.019
KY,21065,Estill,–83.963927,37.69246,59.122,43.649
KY,21067,Fayette,–84.458443,38.040157,72.893,56.075
KY,21069,Fleming,–83.706152,38.368431,62.295,46.779
KY,21071,Floyd,–82.740337,37.558283,59.164,44.506
KY,21073,Franklin,–84.868786,38.234919,67.845,52.244
KY,21075,Fulton,–89.187723,36.55262,55.619,41.446
KY,21077,Gallatin,–84.862114,38.760184,60.043,44.775
KY,21079,Garrard,–84.545856,37.630162,58.367,43.241
KY,21081,Grant,–84.625946,38.64921,59.408,43.699
KY,21083,Graves,–88.649897,36.723344,60.992,44.814
KY,21085,Grayson,–86.344011,37.458577,60.326,45.081
KY,21087,Green,–85.561403,37.269637,59.65,43.061
KY,21089,Greenup,–82.933833,38.563596,62.159,46.21
KY,21091,Hancock,–86.792773,37.843389,59.972,45.339
KY,21093,Hardin,–85.963183,37.695836,64.309,46.703
KY,21095,Harlan,–83.221497,36.859223,56.187,41.856
KY,21097,Harrison,–84.332796,38.443489,61.652,46.038
KY,21099,Hart,–85.881995,37.313856,63.645,47.4
KY,21101,Henderson,–87.572577,37.792542,61.361,46.337
KY,21103,Henry,–85.120079,38.451561,62.536,46.629
KY,21105,Hickman,–88.972020,36.675916,59.646,43.652
KY,21107,Hopkins,–87.542196,37.31107,60.735,45.688
KY,21109,Jackson,–84.020686,37.40332,59.765,44.977
KY,21111,Jefferson,–85.657624,38.189533,69.985,51.778
KY,21113,Jessamine,–84.583960,37.873291,61.967,45.768
KY,21115,Johnson,–82.830639,37.84926,55.491,40.901
KY,21117,Kenton,–84.533492,38.930477,65.43,48.917
KY,21119,Knott,–82.949138,37.354703,57.308,42.634
KY,21121,Knox,–83.855630,36.887476,57.391,44.278
KY,21123,Larue,–85.697209,37.545518,58.877,43.266
KY,21125,Laurel,–84.119395,37.113268,58.01,43.899
KY,21127,Lawrence,–82.738305,38.074459,53.378,40.614
KY,21129,Lee,–83.718497,37.605383,58.045,43.666
KY,21131,Leslie,–83.388616,37.087846,53.082,39.6
KY,21133,Letcher,–82.861175,37.118503,57.919,43.451
KY,21135,Lewis,–83.373303,38.532051,55.863,42.576
KY,21137,Lincoln,–84.658074,37.457257,60.203,44.506
KY,21139,Livingston,–88.363426,37.209517,56.968,42.135
KY,21141,Logan,–86.881436,36.859829,59.125,43.981
KY,21143,Lyon,–88.083391,37.023976,61.269,45.409
KY,21145,McCracken,–88.712378,37.053688,59.848,44.872
KY,21147,McCreary,–84.491052,36.731136,60.38,44.559
KY,21149,McLean,–87.262931,37.530575,62.804,47.389
KY,21151,Madison,–84.277008,37.723528,63.227,47.187
KY,21153,Magoffin,–83.069716,37.698954,55.792,40.849
KY,21155,Marion,–85.269242,37.552247,64.566,48.392
KY,21157,Marshall,–88.332752,36.882017,61.949,46.673
KY,21159,Martin,–82.506623,37.796774,55.195,40.006
KY,21161,Mason,–83.828052,38.594068,54.486,41.108
KY,21163,Meade,–86.200863,37.967476,60.875,44.382
KY,21165,Menifee,–83.597345,37.950715,61.555,46.601
KY,21167,Mercer,–84.879695,37.812085,58.841,44.165
KY,21169,Metcalfe,–85.629554,36.990394,60.188,44.501
KY,21171,Monroe,–85.713508,36.714077,57.328,42.36
KY,21173,Montgomery,–83.912338,38.038138,61.024,45.037
KY,21175,Morgan,–83.258944,37.92294,58.836,44.12
KY,21177,Muhlenberg,–87.134092,37.213816,54.274,41.767
KY,21179,Nelson,–85.465955,37.803188,65.662,49.715
KY,21181,Nicholas,–84.025554,38.337132,60.915,45.642
KY,21183,Ohio,–86.844871,37.477859,54.764,41.906
KY,21185,Oldham,–85.456059,38.400046,64.441,48.526
KY,21187,Owen,–84.841509,38.499603,61.495,44.844
KY,21189,Owsley,–83.691566,37.423452,58.653,44.111
KY,21191,Pendleton,–84.354041,38.690765,55.773,41.83
KY,21193,Perry,–83.217772,37.241282,56.109,41.665
KY,21195,Pike,–82.402869,37.482067,58.493,43.893
KY,21197,Powell,–83.826985,37.810379,61.96,46.199
KY,21199,Pulaski,–84.579986,37.108312,56.442,41.115
KY,21201,Robertson,–84.063757,38.513826,62.47,46.135
KY,21203,Rockcastle,–84.314419,37.36122,54.747,40.259
KY,21205,Rowan,–83.425969,38.205894,66.45,50.695
KY,21207,Russell,–85.058976,36.989127,54.483,40.766
KY,21209,Scott,–84.579376,38.289882,64.197,47.431
KY,21211,Shelby,–85.228360,38.239426,65.284,48.882
KY,21213,Simpson,–86.581464,36.740863,61.072,44.588
KY,21215,Spencer,–85.321525,38.026976,58.451,42.997
KY,21217,Taylor,–85.326698,37.365106,59.985,43.999
KY,21219,Todd,–87.183642,36.840338,59.631,43.452
KY,21221,Trigg,–87.858652,36.807681,60.199,43.607
KY,21223,Trimble,–85.355171,38.618193,54.865,41.549
KY,21225,Union,–87.951650,37.658029,61.612,45.131
KY,21227,Warren,–86.423579,36.995634,65.923,48.957
KY,21229,Washington,–85.175416,37.754209,62.188,45.987
KY,21231,Wayne,–84.830440,36.802011,59.596,44
KY,21233,Webster,–87.685095,37.520021,54.787,41.28
KY,21235,Whitley,–84.144550,36.758021,58.316,43.147
KY,21237,Wolfe,–83.495068,37.743774,63.591,48.935
KY,21239,Woodford,–84.748147,38.042789,66.738,49.921
LA,22001,Acadia,–92.411037,30.291497,58.877,42.531
LA,22003,Allen,–92.819605,30.652744,59.589,42.635
LA,22005,Ascension,–90.910023,30.202946,62.666,46.842
LA,22007,Assumption,–91.050528,29.899884,64.486,47.574
LA,22009,Avoyelles,–91.993798,31.085094,63.425,45.887
LA,22011,Beauregard,–93.340253,30.645018,56.913,40.976
LA,22013,Bienville,–93.061513,32.344268,66.833,48.252
LA,22015,Bossier,–93.617977,32.696202,61.966,44.56
LA,22017,Caddo,–93.882423,32.577195,67.495,50.616
LA,22019,Calcasieu,–93.358015,30.229559,60.534,45.532
LA,22021,Caldwell,–92.114180,32.101244,60.592,45.523
LA,22023,Cameron,–93.165437,29.871989,51.204,38.447
LA,22025,Catahoula,–91.846703,31.666517,61.653,44.349
LA,22027,Claiborne,–92.991125,32.827585,63.738,45.476
LA,22029,Concordia,–91.626314,31.469806,62.396,44.96
LA,22031,De Soto,–93.740797,32.059248,59.343,44.072
LA,22033,East Baton Rouge,–91.093174,30.544002,69.761,50.972
LA,22035,East Carroll,–91.234141,32.73017,68.579,49.748
LA,22037,East Feliciana,–91.043434,30.839784,63.127,46.445
LA,22039,Evangeline,–92.404086,30.720693,62.605,45.259
LA,22041,Franklin,–91.672101,32.138279,60.381,43.033
LA,22043,Grant,–92.561716,31.597787,58.371,43.907
LA,22045,Iberia,–91.842706,29.606013,65.028,48.382
LA,22047,Iberville,–91.363150,30.288394,65.866,48.427
LA,22049,Jackson,–92.556672,32.30448,61.275,43.531
LA,22051,Jefferson,–90.036231,29.5033,67.579,49.39
LA,22053,Jefferson Davis,–92.816221,30.269529,61.04,43.996
LA,22055,Lafayette,–92.064170,30.206507,65.375,47.097
LA,22057,Lafourche,–90.394849,29.491993,60.501,43.679
LA,22059,La Salle,–92.161809,31.680836,54.336,39.518
LA,22061,Lincoln,–92.662082,32.601148,67.651,49.207
LA,22063,Livingston,–90.727474,30.440419,56.058,41.198
LA,22065,Madison,–91.240729,32.365824,68.093,49.113
LA,22067,Morehouse,–91.800399,32.820008,63.837,45.705
LA,22069,Natchitoches,–93.086106,31.734982,68.217,49.386
LA,22071,Orleans,–89.939007,30.068636,80.174,61.748
LA,22073,Ouachita,–92.154798,32.477495,64.065,46.995
LA,22075,Plaquemines,–89.298489,29.402337,61.772,44.808
LA,22077,Pointe Coupee,–91.604621,30.708319,61.033,44.436
LA,22079,Rapides,–92.535953,31.193204,63.256,45.722
LA,22081,Red River,–93.349050,32.101213,61.938,45.416
LA,22083,Richland,–91.758375,32.418121,60.383,43.499
LA,22085,Sabine,–93.559228,31.560209,59.689,43.249
LA,22087,St. Bernard,–89.263494,29.91811,62.953,47.127
LA,22089,St. Charles,–90.359314,29.913833,59.826,43.95
LA,22091,St. Helena,–90.709350,30.821423,68.434,49.306
LA,22093,St. James,–90.793956,30.02482,67.229,48.626
LA,22095,St. John the Baptist,–90.504677,30.117471,70.292,51.881
LA,22097,St. Landry,–91.989275,30.583441,64.621,47.284
LA,22099,St. Martin,–91.611481,30.121433,64.735,47.056
LA,22101,St. Mary,–91.463804,29.629349,62.719,46.43
LA,22103,St. Tammany,–89.951962,30.410022,60.675,44.989
LA,22105,Tangipahoa,–90.406633,30.621581,63.773,45.982
LA,22107,Tensas,–91.342576,32.001489,66.92,48.174
LA,22109,Terrebonne,–90.844191,29.333266,61.093,44.552
LA,22111,Union,–92.375650,32.829349,58.01,41.901
LA,22113,Vermilion,–92.290090,29.786872,56.989,41.589
LA,22115,Vernon,–93.181520,31.110563,59.55,42.309
LA,22117,Washington,–90.046253,30.852144,62.431,44.334
LA,22119,Webster,–93.339825,32.732152,62.076,45.826
LA,22121,West Baton Rouge,–91.309808,30.464052,63.274,45.308
LA,22123,West Carroll,–91.451998,32.79248,54.711,39.673
LA,22125,West Feliciana,–91.421008,30.872701,56.614,41.598
LA,22127,Winn,–92.641269,31.941187,61.658,43.891
ME,23001,Androscoggin,–70.207435,44.167681,71.315,54.949
ME,23003,Aroostook,–68.649410,46.727057,68.418,51.422
ME,23005,Cumberland,–70.330375,43.808348,72.619,56.374
ME,23007,Franklin,–70.444727,44.973012,73.187,56.675
ME,23009,Hancock,–68.370703,44.564906,74.664,57.282
ME,23011,Kennebec,–69.765764,44.417012,70.935,53.79
ME,23013,Knox,–69.038515,44.042045,73.919,56.726
ME,23015,Lincoln,–69.514029,43.994265,71.801,54.699
ME,23017,Oxford,–70.734688,44.494585,69.624,52.084
ME,23019,Penobscot,–68.657487,45.390602,69.941,53.447
ME,23021,Piscataquis,–69.104548,45.917678,65.62,49.322
ME,23023,Sagadahoc,–69.843994,43.916694,71.869,55.293
ME,23025,Somerset,–69.976040,45.507482,67.589,52.312
ME,23027,Waldo,–69.139678,44.505361,71.359,54.666
ME,23029,Washington,–67.609354,44.967009,67.601,50.982
ME,23031,York,–70.670402,43.427239,72.276,56.305
MD,24001,Allegany,–78.703108,39.612309,62.439,46.647
MD,24003,Anne Arundel,–76.560511,38.993374,68.675,51.6
MD,24005,Baltimore,–76.616569,39.443167,76.398,55.611
MD,24009,Calvert,–76.525864,38.521358,67.875,50.258
MD,24011,Caroline,–75.831631,38.871531,63.728,46.832
MD,24013,Carroll,–77.015512,39.563189,63.514,46.891
MD,24015,Cecil,–75.941584,39.562352,63.805,48
MD,24017,Charles,–77.015427,38.472853,74.536,56.404
MD,24019,Dorchester,–76.047433,38.429196,67.148,48.558
MD,24021,Frederick,–77.397627,39.470427,69.695,53.615
MD,24023,Garrett,–79.269416,39.529871,59.452,43.261
MD,24025,Harford,–76.299789,39.537429,66.812,49.474
MD,24027,Howard,–76.924406,39.252264,74.928,57.69
MD,24029,Kent,–76.124200,39.239177,70.685,52.413
MD,24031,Montgomery,–77.203063,39.137382,82.153,65.677
MD,24033,Prince George's,–76.847272,38.82588,78.127,60.528
MD,24035,Queen Anne's,–76.082405,39.040693,65.641,48.068
MD,24037,St. Mary's,–76.534271,38.222666,66.313,49.105
MD,24039,Somerset,–75.853323,38.07445,69.31,52.123
MD,24041,Talbot,–76.179130,38.749427,66.464,48.332
MD,24043,Washington,–77.814671,39.603621,65.362,49.563
MD,24045,Wicomico,–75.632206,38.367389,69.081,50.113
MD,24047,Worcester,–75.309932,38.222133,66.794,49.657
MD,24510,Baltimore [9],–76.610516,39.300214,79.99,57.965
MA,25001,Barnstable,–70.211083,41.798819,71.814,53.962
MA,25003,Berkshire,–73.213948,42.375314,72.55,56.41
MA,25005,Bristol,–71.087062,41.748576,71.953,57.186
MA,25007,Dukes,–70.701536,41.380939,75.804,58.298
MA,25009,Essex,–70.865107,42.642711,72.31,55.498
MA,25011,Franklin,–72.591655,42.583791,74.3,58.051
MA,25013,Hampden,–72.635648,42.136198,72.62,55.535
MA,25015,Hampshire,–72.663694,42.339459,79.417,61.492
MA,25017,Middlesex,–71.396507,42.479477,75.664,60.104
MA,25019,Nantucket,–70.141910,41.305878,73.082,54.645
MA,25021,Norfolk,–71.179875,42.169703,75.734,59.726
MA,25023,Plymouth,–70.741942,41.987196,72.75,55.737
MA,25025,Suffolk,–71.020173,42.33196,81.238,65.586
MA,25027,Worcester,–71.940282,42.311693,70.803,54.492
MI,26001,Alcona,–82.834080,44.682535,63.381,46.606
MI,26003,Alger,–86.564108,47.080077,67.697,50.39
MI,26005,Allegan,–86.634745,42.595788,63.627,48.997
MI,26007,Alpena,–83.426574,44.894954,66.532,49.444
MI,26009,Antrim,–85.175625,45.005457,65.656,48.385
MI,26011,Arenac,–83.740675,44.03687,64.975,48.646
MI,26013,Baraga,–88.356022,46.696068,66.065,50.592
MI,26015,Barry,–85.314550,42.582811,63.72,47.716
MI,26017,Bay,–83.978701,43.699711,66.017,50.969
MI,26019,Benzie,–86.494317,44.648621,67.551,50.352
MI,26021,Berrien,–86.741822,41.792639,64.691,48.449
MI,26023,Branch,–85.066523,41.918585,63.367,47.109
MI,26025,Calhoun,–85.012385,42.24299,68.177,51.233
MI,26027,Cass,–85.999457,41.91624,61.955,46.284
MI,26029,Charlevoix,–85.450392,45.513164,66.759,49.858
MI,26031,Cheboygan,–84.495271,45.47612,66.078,49.189
MI,26033,Chippewa,–84.520630,46.321819,67.977,50.953
MI,26035,Clare,–84.838325,43.991137,65.699,50.303
MI,26037,Clinton,–84.591695,42.950455,65.626,48.355
MI,26039,Crawford,–84.611132,44.680208,65.342,48.356
MI,26041,Delta,–86.901373,45.805101,63.782,48.438
MI,26043,Dickinson,–87.866119,46.012823,63.705,47.646
MI,26045,Eaton,–84.846524,42.589614,68.893,51.02
MI,26047,Emmet,–84.986822,45.590094,66.397,48.642
MI,26049,Genesee,–83.706372,43.021077,72.078,55.841
MI,26051,Gladwin,–84.389816,43.98975,64.874,49.104
MI,26053,Gogebic,–89.788314,46.488054,66.492,52.002
MI,26055,Grand Traverse,–85.553848,44.718688,67.055,49.742
MI,26057,Gratiot,–84.604690,43.292326,67.403,51.17
MI,26059,Hillsdale,–84.642409,41.864475,62.868,47.27
MI,26061,Houghton,–88.652066,46.998305,68.673,50.265
MI,26063,Huron,–82.857045,43.907616,63.592,46.963
MI,26065,Ingham,–84.373811,42.603534,75.552,59.565
MI,26067,Ionia,–85.073766,42.94465,64.143,47.955
MI,26069,Iosco,–82.849447,44.329482,65.441,48.906
MI,26071,Iron,–88.540409,46.170249,64.874,47.825
MI,26073,Isabella,–84.839425,43.645233,70.683,53.583
MI,26075,Jackson,–84.420868,42.248474,65.838,49.257
MI,26077,Kalamazoo,–85.532854,42.246266,72.531,55.398
MI,26079,Kalkaska,–85.088992,44.678881,65.299,49.68
MI,26081,Kent,–85.547446,43.032497,65.12,50.824
MI,26083,Keweenaw,–88.148802,47.681981,67.389,49.113
MI,26085,Lake,–85.811400,43.995187,67.003,50.232
MI,26087,Lapeer,–83.224325,43.088633,63.853,47.548
MI,26089,Leelanau,–86.051574,45.146182,71.212,53.894
MI,26091,Lenawee,–84.066853,41.895915,65.024,49.325
MI,26093,Livingston,–83.911718,42.602532,63.198,45.517
MI,26095,Luce,–85.582368,46.940602,64.418,47.881
MI,26097,Mackinac,–85.303756,46.167981,68.856,51.087
MI,26099,Macomb,–82.910869,42.671467,66.704,50.119
MI,26101,Manistee,–86.602967,44.350385,67.91,50.939
MI,26103,Marquette,–87.584028,46.656597,70.032,51.577
MI,26105,Mason,–86.750814,43.996636,66.464,50.001
MI,26107,Mecosta,–85.332751,43.635295,67.568,50.663
MI,26109,Menominee,–87.509892,45.544174,64.632,48.089
MI,26111,Midland,–84.379220,43.648378,65.113,47.698
MI,26113,Missaukee,–85.085471,44.325424,62.389,45.384
MI,26115,Monroe,–83.487106,41.916097,64.529,49.093
MI,26117,Montcalm,–85.149468,43.312782,66.176,49.786
MI,26119,Montmorency,–84.130107,45.024134,61.802,44.986
MI,26121,Muskegon,–86.751892,43.289258,67.067,52.048
MI,26123,Newaygo,–85.791423,43.562709,62.972,47.604
MI,26125,Oakland,–83.384210,42.660452,71.249,52.024
MI,26127,Oceana,–86.807575,43.647255,66.27,49.228
MI,26129,Ogemaw,–84.128073,44.33328,64.584,48.639
MI,26131,Ontonagon,–89.500461,47.216604,64.585,47.677
MI,26133,Osceola,–85.322283,43.997552,64.533,48.572
MI,26135,Oscoda,–84.124894,44.685121,64.809,47.751
MI,26137,Otsego,–84.576597,45.021794,63.29,46.825
MI,26139,Ottawa,–86.655342,42.942346,60.314,46.337
MI,26141,Presque Isle,–83.384019,45.489515,66.39,49.545
MI,26143,Roscommon,–84.611272,44.339517,67.202,50.358
MI,26145,Saginaw,–84.055410,43.328267,69.481,50.511
MI,26147,St. Clair,–82.668914,42.928804,65.289,47.467
MI,26149,St. Joseph,–85.522870,41.911488,65.427,49.218
MI,26151,Sanilac,–82.642815,43.449155,64.625,47.328
MI,26153,Schoolcraft,–86.199352,46.020758,65.976,49.531
MI,26155,Shiawassee,–84.146352,42.951545,67.498,51.31
MI,26157,Tuscola,–83.436618,43.487902,64.941,48.876
MI,26159,Van Buren,–86.305697,42.283986,67.8,50.892
MI,26161,Washtenaw,–83.844634,42.252327,79.928,62.194
MI,26163,Wayne,–83.261953,42.284664,70.189,55.155
MI,26165,Wexford,–85.570046,44.331375,64.302,47.703
MN,27001,Aitkin,–93.419760,46.602446,66.892,48.963
MN,27003,Anoka,–93.242723,45.27411,65.111,47.743
MN,27005,Becker,–95.741757,46.937629,66.122,48.768
MN,27007,Beltrami,–94.986698,47.878825,71.331,53.915
MN,27009,Benton,–94.001440,45.701227,66.393,51.072
MN,27011,Big Stone,–96.402226,45.419925,63.137,47.22
MN,27013,Blue Earth,–94.064071,44.038225,67.934,51.174
MN,27015,Brown,–94.733647,44.246542,64.599,47.201
MN,27017,Carlton,–92.671044,46.603818,67.764,51.825
MN,27019,Carver,–93.800575,44.821381,67.578,50.546
MN,27021,Cass,–94.333773,46.951427,65.391,48.884
MN,27023,Chippewa,–95.564108,45.028625,66.119,49.275
MN,27025,Chisago,–92.903849,45.505444,65.165,48.643
MN,27027,Clay,–96.494901,46.898377,70.751,52.804
MN,27029,Clearwater,–95.371117,47.575873,65.07,48.308
MN,27031,Cook,–90.290190,47.538571,72.202,54.94
MN,27033,Cottonwood,–95.183130,44.010711,67.088,48.826
MN,27035,Crow Wing,–94.071213,46.491114,65.743,48.981
MN,27037,Dakota,–93.062481,44.670893,70.321,51.317
MN,27039,Dodge,–92.869353,44.020706,64.884,48.021
MN,27041,Douglas,–95.460610,45.936429,65.383,48.005
MN,27043,Faribault,–93.947234,43.676522,64.287,48.339
MN,27045,Fillmore,–92.093681,43.67727,70.013,51.416
MN,27047,Freeborn,–93.350289,43.674202,67.427,50.575
MN,27049,Goodhue,–92.716000,44.406178,66.969,49.273
MN,27051,Grant,–96.010699,45.930743,65.577,48.281
MN,27053,Hennepin,–93.475185,45.006064,76.671,62.567
MN,27055,Houston,–91.501556,43.66699,65.671,48.91
MN,27057,Hubbard,–94.913290,47.095551,65.685,47.376
MN,27059,Isanti,–93.296339,45.562431,63.601,47.424
MN,27061,Itasca,–93.613128,47.490843,64.306,48.864
MN,27063,Jackson,–95.149704,43.673025,64.287,47.57
MN,27065,Kanabec,–93.297788,45.94776,65.525,49.348
MN,27067,Kandiyohi,–95.004981,45.152714,63.706,47.063
MN,27069,Kittson,–96.780349,48.77604,69.864,51.683
MN,27071,Koochiching,–93.782842,48.24549,69.178,51.775
MN,27073,Lac qui Parle,–96.176836,44.999855,68.274,51.084
MN,27075,Lake,–91.411704,47.517111,69.743,51.847
MN,27077,Lake of the Woods,–94.904634,48.7681,64.387,47.01
MN,27079,Le Sueur,–93.730180,44.373397,65.554,49.031
MN,27081,Lincoln,–96.272032,44.408238,67.745,50.278
MN,27083,Lyon,–95.847268,44.409195,67.415,49.488
MN,27085,McLeod,–94.272320,44.821644,67.283,49.695
MN,27087,Mahnomen,–95.810703,47.325842,67.46,50.166
MN,27089,Marshall,–96.357761,48.362728,65.628,49.451
MN,27091,Martin,–94.537198,43.677118,63.565,47.302
MN,27093,Meeker,–94.527346,45.123156,63.562,45.508
MN,27095,Mille Lacs,–93.632996,45.929043,66.364,48.249
MN,27097,Morrison,–94.266619,46.020484,64.476,47.075
MN,27099,Mower,–92.759514,43.666249,72.193,54.175
MN,27101,Murray,–95.761581,44.015594,66.796,49.876
MN,27103,Nicollet,–94.245685,44.35882,71.144,54.115
MN,27105,Nobles,–95.763132,43.677686,68.769,51.535
MN,27107,Norman,–96.463807,47.32947,67.661,50.653
MN,27109,Olmsted,–92.406722,44.00343,71.68,51.488
MN,27111,Otter Tail,–95.714578,46.405725,64.944,47.981
MN,27113,Pennington,–96.037725,48.069247,67.903,50.547
MN,27115,Pine,–92.763094,46.10094,67.512,51.469
MN,27117,Pipestone,–96.257015,44.015361,65.145,48.625
MN,27119,Polk,–96.400027,47.774254,64.379,48.05
MN,27121,Pope,–95.446705,45.589623,66.934,49.79
MN,27123,Ramsey,–93.100141,45.01525,77.012,59.893
MN,27125,Red Lake,–96.087180,47.865487,66.384,50.001
MN,27127,Redwood,–95.254242,44.403536,63.272,46.356
MN,27129,Renville,–94.955617,44.723697,64.883,48.126
MN,27131,Rice,–93.298503,44.350943,71.327,55.939
MN,27133,Rock,–96.263238,43.669587,64.163,47
MN,27135,Roseau,–95.821530,48.761066,65.927,48.682
MN,27137,St. Louis,–92.463645,47.583852,70.634,54.759
MN,27139,Scott,–93.534553,44.651932,65.255,49.332
MN,27141,Sherburne,–93.775092,45.443171,61.478,45.532
MN,27143,Sibley,–94.230123,44.575734,63.984,47.407
